event_slug,playerName,team,event_name,season,birdies_per_round,drive_distance,eagles,fairway_pct,gir_pct,putting_avg,scrambling_pct
andalucia-2024,Caleb Surratt,Legion XIII,Andalucía,2024.0,6.0,333.5,0.0,47.62,46.3,1.54,48.28
andalucia-2024,Cameron Smith,Ripper GC,Andalucía,2024.0,8.0,314.4,1.0,52.38,46.3,1.41,79.31
andalucia-2024,Cameron Tringale,HyFlyers GC,Andalucía,2024.0,8.0,294.4,0.0,57.14,55.56,1.52,54.17
andalucia-2024,Carlos Ortiz,Torque GC,Andalucía,2024.0,7.0,311.8,1.0,42.86,48.15,1.46,64.29
andalucia-2024,Charl Schwartzel,Southern Guards GC,Andalucía,2024.0,8.0,267.1,0.0,47.62,44.44,1.48,66.67
andalucia-2024,Danny Lee,Korean Golf Club,Andalucía,2024.0,15.0,292.1,0.0,52.38,51.85,1.43,61.54
andalucia-2024,David Puig,Fireballs GC,Andalucía,2024.0,10.0,316.7,0.0,52.38,44.44,1.41,60.0
andalucia-2024,Dean Burmester,Southern Guards GC,Andalucía,2024.0,12.0,301.7,0.0,42.86,50.0,1.46,51.85
andalucia-2024,Dustin Johnson,,Andalucía,2024.0,8.0,314.7,0.0,59.52,51.85,1.56,61.54
andalucia-2024,Eugenio Chacarra,Fireballs GC,Andalucía,2024.0,12.0,321.6,0.0,54.76,55.56,1.5,50.0
andalucia-2024,Graeme McDowell,Smash GC,Andalucía,2024.0,7.0,299.2,0.0,52.38,40.74,1.5,50.0
andalucia-2024,Harold Varner III,,Andalucía,2024.0,8.0,310.5,0.0,38.1,44.44,1.61,43.33
andalucia-2024,Henrik Stenson,Majesticks Golf Club,Andalucía,2024.0,9.0,290.6,0.0,64.29,59.26,1.63,50.0
andalucia-2024,Hudson Swafford,,Andalucía,2024.0,6.0,280.1,0.0,33.33,48.15,1.69,35.71
andalucia-2024,Ian Poulter,Majesticks Golf Club,Andalucía,2024.0,4.0,308.6,0.0,45.24,44.44,1.54,50.0
andalucia-2024,Jason Kokrak,Smash GC,Andalucía,2024.0,8.0,312.3,1.0,47.62,62.96,1.67,50.0
andalucia-2024,Jinichiro Kozuma,Korean Golf Club,Andalucía,2024.0,11.0,296.6,0.0,45.24,48.15,1.54,50.0
andalucia-2024,Joaquin Niemann,Torque GC,Andalucía,2024.0,11.0,318.9,2.0,42.86,50.0,1.43,55.56
andalucia-2024,John Catlin,Crushers GC,Andalucía,2024.0,9.0,301.2,0.0,71.43,53.7,1.54,60.0
andalucia-2024,Jon Rahm,Legion XIII,Andalucía,2024.0,9.0,317.5,0.0,57.14,66.67,1.57,61.11
andalucia-2024,Kalle Samooja,Cleeks Golf Club,Andalucía,2024.0,12.0,317.3,0.0,42.86,46.3,1.54,51.72
andalucia-2024,Kevin Na,Korean Golf Club,Andalucía,2024.0,8.0,293.6,0.0,47.62,51.85,1.56,50.0
andalucia-2024,Kieran Vincent,Legion XIII,Andalucía,2024.0,5.0,325.5,0.0,45.24,51.85,1.72,34.62
andalucia-2024,Lee Westwood,Majesticks Golf Club,Andalucía,2024.0,10.0,299.9,0.0,40.48,50.0,1.41,66.67
andalucia-2024,Louis Oosthuizen,Southern Guards GC,Andalucía,2024.0,9.0,291.9,0.0,61.91,61.11,1.52,76.19
andalucia-2024,Lucas Herbert,Ripper GC,Andalucía,2024.0,13.0,304.7,0.0,47.62,46.3,1.41,37.93
andalucia-2024,Marc Leishman,Ripper GC,Andalucía,2024.0,7.0,293.9,0.0,45.24,46.3,1.39,75.86
andalucia-2024,Martin Kaymer,Cleeks Golf Club,Andalucía,2024.0,7.0,297.5,1.0,54.76,50.0,1.43,70.37
andalucia-2024,Matt Jones,Ripper GC,Andalucía,2024.0,6.0,301.3,0.0,42.86,46.3,1.63,48.28
andalucia-2024,Matthew Wolff,RangeGoats GC,Andalucía,2024.0,7.0,315.7,1.0,50.0,46.3,1.54,62.07
andalucia-2024,Mito Pereira,Torque GC,Andalucía,2024.0,8.0,291.8,1.0,42.86,48.15,1.44,53.57
andalucia-2024,Pat Perez,,Andalucía,2024.0,7.0,287.5,0.0,64.29,57.41,1.59,52.17
andalucia-2024,Patrick Reed,,Andalucía,2024.0,14.0,310.5,0.0,57.14,50.0,1.41,70.37
andalucia-2024,Paul Casey,Crushers GC,Andalucía,2024.0,9.0,313.8,0.0,59.52,46.3,1.48,58.62
andalucia-2024,Peter Uihlein,RangeGoats GC,Andalucía,2024.0,10.0,338.4,0.0,26.19,46.3,1.46,55.17
andalucia-2024,Phil Mickelson,HyFlyers GC,Andalucía,2024.0,6.0,288.5,1.0,42.86,61.11,1.67,42.86
andalucia-2024,Richard Bland,Cleeks Golf Club,Andalucía,2024.0,9.0,290.7,0.0,50.0,51.85,1.5,61.54
andalucia-2024,Sam Horsfield,Majesticks Golf Club,Andalucía,2024.0,9.0,306.3,1.0,38.1,50.0,1.46,55.56
andalucia-2024,Scott Vincent,Korean Golf Club,Andalucía,2024.0,10.0,291.7,0.0,52.38,51.85,1.54,57.69
andalucia-2024,Sebastian,Torque GC,Andalucía,2024.0,9.0,307.6,0.0,50.0,40.74,1.46,65.63
andalucia-2024,Sergio Garcia,Fireballs GC,Andalucía,2024.0,11.0,298.2,0.0,59.52,55.56,1.48,79.17
andalucia-2024,Talor Gooch,Smash GC,Andalucía,2024.0,6.0,305.0,0.0,59.52,42.59,1.59,45.16
andalucia-2024,Thomas Pieters,RangeGoats GC,Andalucía,2024.0,5.0,327.1,1.0,42.86,42.59,1.67,48.39
andalucia-2024,Tyrrell Hatton,Legion XIII,Andalucía,2024.0,12.0,300.9,0.0,54.76,53.7,1.41,76.0
andalucia-2025,Abraham Ancer,Fireballs GC,Andalucía,2025.0,12.0,290.5,0.0,64.29,62.96,1.56,70.0
andalucia-2025,Adrian Meronk,Cleeks Golf Club,Andalucía,2025.0,9.0,329.1,0.0,35.71,59.26,1.56,59.09
andalucia-2025,Andy Ogletree,HyFlyers GC,Andalucía,2025.0,8.0,287.9,0.0,57.14,40.74,1.41,68.75
andalucia-2025,Anirban Lahiri,Crushers GC,Andalucía,2025.0,6.0,287.5,0.0,42.86,57.41,1.54,73.91
andalucia-2025,Anthony Kim,,Andalucía,2025.0,6.0,280.7,0.0,26.19,37.04,1.41,61.77
andalucia-2025,Ben Campbell,RangeGoats GC,Andalucía,2025.0,10.0,286.6,0.0,47.62,51.85,1.52,50.0
andalucia-2025,Branden Grace,Southern Guards GC,Andalucía,2025.0,10.0,302.0,0.0,50.0,59.26,1.5,77.27
andalucia-2025,Brendan Steele,HyFlyers GC,Andalucía,2025.0,12.0,296.3,0.0,50.0,51.85,1.5,57.69
andalucia-2025,Brooks Koepka,Smash GC,Andalucía,2025.0,11.0,311.1,0.0,47.62,37.04,1.37,67.65
andalucia-2025,Bryson DeChambeau,Crushers GC,Andalucía,2025.0,11.0,329.6,0.0,45.24,48.15,1.54,57.14
andalucia-2025,Bubba Watson,RangeGoats GC,Andalucía,2025.0,6.0,317.3,0.0,45.24,50.0,1.54,74.07
andalucia-2025,Caleb Surratt,Legion XIII,Andalucía,2025.0,10.0,315.6,0.0,45.24,48.15,1.46,57.14
andalucia-2025,Cameron Smith,Ripper GC,Andalucía,2025.0,13.0,275.9,0.0,40.48,51.85,1.41,69.23
andalucia-2025,Cameron Tringale,HyFlyers GC,Andalucía,2025.0,10.0,290.2,0.0,61.91,53.7,1.48,68.0
andalucia-2025,Carlos Ortiz,Torque GC,Andalucía,2025.0,8.0,306.5,1.0,45.24,51.85,1.61,42.31
andalucia-2025,Charl Schwartzel,Southern Guards GC,Andalucía,2025.0,5.0,283.1,0.0,54.76,59.26,1.59,77.27
andalucia-2025,Charles Howell III,Crushers GC,Andalucía,2025.0,10.0,300.3,0.0,42.86,48.15,1.43,64.29
andalucia-2025,Chieh-Po Lee,,Andalucía,2025.0,9.0,285.6,0.0,50.0,55.56,1.61,58.33
andalucia-2025,Danny Lee,Korean Golf Club,Andalucía,2025.0,10.0,303.0,0.0,59.52,53.7,1.48,64.0
andalucia-2025,David Puig,Fireballs GC,Andalucía,2025.0,11.0,308.5,0.0,42.86,53.7,1.57,60.0
andalucia-2025,Dean Burmester,Southern Guards GC,Andalucía,2025.0,8.0,315.4,0.0,35.71,42.59,1.54,48.39
andalucia-2025,Dustin Johnson,,Andalucía,2025.0,15.0,314.2,0.0,47.62,50.0,1.43,62.96
andalucia-2025,Frederik Kjettrup,Cleeks Golf Club,Andalucía,2025.0,5.0,246.0,0.0,52.38,61.11,1.72,38.1
andalucia-2025,Graeme McDowell,Smash GC,Andalucía,2025.0,7.0,297.1,0.0,47.62,46.3,1.46,62.07
andalucia-2025,Harold Varner III,,Andalucía,2025.0,6.0,315.7,0.0,52.38,53.7,1.54,68.0
andalucia-2025,Henrik Stenson,Majesticks Golf Club,Andalucía,2025.0,8.0,289.4,0.0,66.67,59.26,1.63,59.09
andalucia-2025,Ian Poulter,Majesticks Golf Club,Andalucía,2025.0,6.0,276.8,0.0,57.14,48.15,1.48,75.0
andalucia-2025,Jason Kokrak,Smash GC,Andalucía,2025.0,10.0,312.4,0.0,47.62,53.7,1.56,68.0
andalucia-2025,Jinichiro Kozuma,Korean Golf Club,Andalucía,2025.0,11.0,304.4,2.0,35.71,53.7,1.48,48.0
andalucia-2025,Joaquin Niemann,Torque GC,Andalucía,2025.0,9.0,329.3,0.0,59.52,66.67,1.67,61.11
andalucia-2025,Jon Rahm,Legion XIII,Andalucía,2025.0,12.0,323.9,0.0,45.24,70.37,1.57,75.0
andalucia-2025,Josele Ballester,Fireballs GC,Andalucía,2025.0,8.0,314.9,1.0,50.0,50.0,1.52,
andalucia-2025,Kevin Na,Korean Golf Club,Andalucía,2025.0,8.0,269.5,0.0,61.91,50.0,1.57,55.56
andalucia-2025,Lee Westwood,Majesticks Golf Club,Andalucía,2025.0,8.0,277.5,0.0,54.76,55.56,1.56,62.5
andalucia-2025,Louis Oosthuizen,Southern Guards GC,Andalucía,2025.0,7.0,288.7,0.0,59.52,64.82,1.72,47.37
andalucia-2025,Lucas Herbert,Ripper GC,Andalucía,2025.0,8.0,298.8,0.0,47.62,50.0,1.54,70.37
andalucia-2025,Luis Masaveu,RangeGoats GC,Andalucía,2025.0,4.0,305.3,0.0,26.19,46.3,1.61,41.38
andalucia-2025,Marc Leishman,Ripper GC,Andalucía,2025.0,9.0,296.5,0.0,52.38,50.0,1.54,44.44
andalucia-2025,Martin Kaymer,Cleeks Golf Club,Andalucía,2025.0,8.0,293.0,0.0,57.14,51.85,1.52,65.39
andalucia-2025,Matt Jones,Ripper GC,Andalucía,2025.0,8.0,300.8,1.0,52.38,68.52,1.59,64.71
andalucia-2025,Mito Pereira,Torque GC,Andalucía,2025.0,7.0,271.5,0.0,33.33,42.59,1.44,64.52
andalucia-2025,Patrick Reed,,Andalucía,2025.0,11.0,305.1,0.0,40.48,55.56,1.52,66.67
andalucia-2025,Paul Casey,Crushers GC,Andalucía,2025.0,7.0,294.7,0.0,57.14,51.85,1.54,65.39
andalucia-2025,Peter Uihlein,RangeGoats GC,Andalucía,2025.0,8.0,312.5,0.0,28.57,48.15,1.5,60.71
andalucia-2025,Phil Mickelson,HyFlyers GC,Andalucía,2025.0,10.0,296.7,0.0,35.71,48.15,1.46,57.14
andalucia-2025,Richard Bland,Cleeks Golf Club,Andalucía,2025.0,11.0,295.2,0.0,59.52,61.11,1.56,52.38
andalucia-2025,Sam Horsfield,Majesticks Golf Club,Andalucía,2025.0,10.0,297.9,1.0,28.57,53.7,1.52,64.0
andalucia-2025,Sebastian,Torque GC,Andalucía,2025.0,11.0,286.8,1.0,64.29,55.56,1.54,54.17
andalucia-2025,Sergio Garcia,Fireballs GC,Andalucía,2025.0,10.0,301.5,0.0,71.43,66.67,1.67,66.67
andalucia-2025,Talor Gooch,Smash GC,Andalucía,2025.0,16.0,298.2,0.0,61.91,64.82,1.44,63.16
andalucia-2025,Thomas Pieters,,Andalucía,2025.0,8.0,317.7,0.0,47.62,50.0,1.52,66.67
andalucia-2025,Tom McKibbin,Legion XIII,Andalucía,2025.0,14.0,316.3,0.0,52.38,62.96,1.54,55.0
andalucia-2025,Tyrrell Hatton,Legion XIII,Andalucía,2025.0,11.0,306.0,0.0,38.1,57.41,1.57,56.52
andalucia-2025,Yubin Jang,Korean Golf Club,Andalucía,2025.0,4.0,298.0,0.0,40.48,35.19,1.56,54.29
bangkok-2022,Abraham Ancer,Fireballs GC,Bangkok,2022.0,14.0,312.7,1.0,95.24,77.78,1.59,58.33
bangkok-2022,Anirban Lahiri,Crushers GC,Bangkok,2022.0,15.0,300.6,0.0,76.19,68.52,1.67,35.29
bangkok-2022,Bernd Wiesberger,,Bangkok,2022.0,13.0,309.0,0.0,88.1,72.22,1.59,60.0
bangkok-2022,Brooks Koepka,Smash GC,Bangkok,2022.0,13.0,321.1,1.0,85.71,68.52,1.48,88.24
bangkok-2022,Bryson DeChambeau,Crushers GC,Bangkok,2022.0,15.0,348.4,0.0,66.67,75.93,1.57,69.23
bangkok-2022,Cameron Smith,,Bangkok,2022.0,10.0,308.3,1.0,83.33,64.82,1.57,68.42
bangkok-2022,Cameron Tringale,,Bangkok,2022.0,10.0,311.4,0.0,78.57,81.48,1.74,90.0
bangkok-2022,Carlos Ortiz,Fireballs GC,Bangkok,2022.0,11.0,308.5,1.0,90.48,77.78,1.63,66.67
bangkok-2022,Charl Schwartzel,Southern Guards GC,Bangkok,2022.0,15.0,313.4,0.0,80.95,74.07,1.59,64.29
bangkok-2022,Charles Howell III,Crushers GC,Bangkok,2022.0,18.0,308.4,0.0,92.86,77.78,1.54,58.33
bangkok-2022,Chase Koepka,Smash GC,Bangkok,2022.0,15.0,313.7,0.0,76.19,74.07,1.63,35.71
bangkok-2022,Dustin Johnson,,Bangkok,2022.0,12.0,323.0,1.0,85.71,74.07,1.61,64.29
bangkok-2022,Eugenio Chacarra,Fireballs GC,Bangkok,2022.0,19.0,322.4,1.0,90.48,83.33,1.52,77.78
bangkok-2022,Graeme McDowell,Cleeks Golf Club,Bangkok,2022.0,11.0,293.6,0.0,88.1,77.78,1.69,58.33
bangkok-2022,Harold Varner III,,Bangkok,2022.0,17.0,301.0,1.0,85.71,79.63,1.59,54.55
bangkok-2022,Henrik Stenson,Majesticks Golf Club,Bangkok,2022.0,12.0,301.2,0.0,85.71,79.63,1.65,63.64
bangkok-2022,Hideto Tanihara,Torque GC,Bangkok,2022.0,6.0,302.9,0.0,85.71,68.52,1.65,64.71
bangkok-2022,Hudson Swafford,,Bangkok,2022.0,11.0,323.7,1.0,80.95,77.78,1.65,41.67
bangkok-2022,Ian Poulter,Majesticks Golf Club,Bangkok,2022.0,16.0,290.3,0.0,92.86,85.19,1.61,50.0
bangkok-2022,James Piot,,Bangkok,2022.0,14.0,296.3,0.0,95.24,85.19,1.65,100.0
bangkok-2022,Jason Kokrak,Smash GC,Bangkok,2022.0,11.0,328.7,0.0,73.81,79.63,1.69,63.64
bangkok-2022,Jed Morgan,Torque GC,Bangkok,2022.0,16.0,321.6,0.0,78.57,77.78,1.65,41.67
bangkok-2022,Joaquin Niemann,Torque GC,Bangkok,2022.0,13.0,318.2,0.0,78.57,75.93,1.67,61.54
bangkok-2022,Kevin Na,Korean Golf Club,Bangkok,2022.0,13.0,298.8,0.0,92.86,64.82,1.48,89.47
bangkok-2022,Laurie Canter,Cleeks Golf Club,Bangkok,2022.0,14.0,310.9,1.0,88.1,77.78,1.63,58.33
bangkok-2022,Lee Westwood,Majesticks Golf Club,Bangkok,2022.0,14.0,303.2,0.0,88.1,79.63,1.63,72.73
bangkok-2022,Louis Oosthuizen,Southern Guards GC,Bangkok,2022.0,11.0,297.8,0.0,76.19,59.26,1.57,50.0
bangkok-2022,Marc Leishman,,Bangkok,2022.0,14.0,312.2,0.0,90.48,87.04,1.72,85.71
bangkok-2022,Martin Kaymer,Cleeks Golf Club,Bangkok,2022.0,13.0,306.1,2.0,66.67,64.82,1.54,52.63
bangkok-2022,Matt Jones,,Bangkok,2022.0,11.0,310.4,1.0,88.1,81.48,1.65,70.0
bangkok-2022,Matthew Wolff,,Bangkok,2022.0,12.0,335.8,0.0,73.81,66.67,1.61,72.22
bangkok-2022,Pat Perez,,Bangkok,2022.0,12.0,295.6,0.0,80.95,77.78,1.67,66.67
bangkok-2022,Patrick Reed,,Bangkok,2022.0,19.0,287.8,0.0,85.71,85.19,1.57,75.0
bangkok-2022,Paul Casey,Crushers GC,Bangkok,2022.0,15.0,323.5,1.0,83.33,85.19,1.59,75.0
bangkok-2022,Peter Uihlein,Smash GC,Bangkok,2022.0,14.0,335.4,0.0,83.33,79.63,1.69,54.55
bangkok-2022,Phachara Khongwatmai,Korean Golf Club,Bangkok,2022.0,16.0,303.6,1.0,83.33,62.96,1.52,60.0
bangkok-2022,Phil Mickelson,,Bangkok,2022.0,18.0,314.1,0.0,73.81,70.37,1.46,56.25
bangkok-2022,Richard Bland,Cleeks Golf Club,Bangkok,2022.0,15.0,295.0,1.0,90.48,83.33,1.57,88.89
bangkok-2022,Sadom Kaewkanjana,Korean Golf Club,Bangkok,2022.0,12.0,304.6,0.0,90.48,75.93,1.61,84.62
bangkok-2022,Sam Horsfield,Majesticks Golf Club,Bangkok,2022.0,12.0,312.9,2.0,78.57,66.67,1.59,55.56
bangkok-2022,Scott Vincent,Torque GC,Bangkok,2022.0,11.0,307.3,0.0,78.57,64.82,1.69,52.63
bangkok-2022,Sergio Garcia,Fireballs GC,Bangkok,2022.0,13.0,310.1,0.0,73.81,72.22,1.56,86.67
bangkok-2022,Shaun Norris,Southern Guards GC,Bangkok,2022.0,12.0,313.3,0.0,69.05,64.82,1.5,78.95
bangkok-2022,Sihwan Kim,Korean Golf Club,Bangkok,2022.0,16.0,316.0,0.0,90.48,85.19,1.59,87.5
bangkok-2022,Talor Gooch,,Bangkok,2022.0,8.0,309.8,1.0,80.95,81.48,1.7,80.0
bangkok-2022,Turk Pettit,,Bangkok,2022.0,14.0,311.4,0.0,76.19,68.52,1.54,64.71
bangkok-2022,Wade Ormsby,,Bangkok,2022.0,12.0,294.3,1.0,90.48,75.93,1.61,53.85
bedminster-2022,Abraham Ancer,,Bedminster,2022.0,6.0,304.4,1.0,83.33,61.11,1.7,38.1
bedminster-2022,Bernd Wiesberger,,Bedminster,2022.0,9.0,288.0,0.0,57.14,61.11,1.7,47.62
bedminster-2022,Branden Grace,,Bedminster,2022.0,14.0,299.0,0.0,57.14,70.37,1.65,56.25
bedminster-2022,Brooks Koepka,,Bedminster,2022.0,11.0,316.5,2.0,61.91,64.82,1.59,57.9
bedminster-2022,Bryson DeChambeau,,Bedminster,2022.0,6.0,331.2,0.0,50.0,62.96,1.69,60.0
bedminster-2022,Carlos Ortiz,,Bedminster,2022.0,12.0,294.5,0.0,61.91,66.67,1.5,83.33
bedminster-2022,Charl Schwartzel,,Bedminster,2022.0,8.0,288.1,0.0,59.52,68.52,1.65,52.94
bedminster-2022,Charles Howell III,,Bedminster,2022.0,9.0,304.6,0.0,57.14,57.41,1.54,56.52
bedminster-2022,Chase Koepka,,Bedminster,2022.0,11.0,295.6,0.0,54.76,57.41,1.56,65.22
bedminster-2022,David Puig,,Bedminster,2022.0,6.0,309.1,0.0,47.62,50.0,1.61,59.26
bedminster-2022,Dustin Johnson,,Bedminster,2022.0,14.0,313.9,0.0,61.91,74.07,1.59,64.29
bedminster-2022,Eugenio Chacarra,,Bedminster,2022.0,10.0,302.4,0.0,66.67,57.41,1.61,52.17
bedminster-2022,Graeme McDowell,,Bedminster,2022.0,7.0,281.0,0.0,66.67,62.96,1.69,45.0
bedminster-2022,Hennie Du Plessis,,Bedminster,2022.0,11.0,305.9,0.0,64.29,66.67,1.76,50.0
bedminster-2022,Henrik Stenson,,Bedminster,2022.0,15.0,286.3,1.0,85.71,75.93,1.52,69.23
bedminster-2022,Hideto Tanihara,,Bedminster,2022.0,5.0,280.4,0.0,73.81,61.11,1.76,42.86
bedminster-2022,Hudson Swafford,,Bedminster,2022.0,10.0,310.7,0.0,45.24,64.82,1.7,52.63
bedminster-2022,Ian Poulter,,Bedminster,2022.0,14.0,273.2,0.0,71.43,62.96,1.56,45.0
bedminster-2022,James Piot,,Bedminster,2022.0,5.0,302.9,0.0,64.29,64.82,1.69,52.63
bedminster-2022,Jason Kokrak,,Bedminster,2022.0,4.0,314.0,0.0,54.76,74.07,1.83,64.29
bedminster-2022,Jed Morgan,,Bedminster,2022.0,7.0,290.8,0.0,38.1,61.11,1.78,38.1
bedminster-2022,Jinichiro Kozuma,,Bedminster,2022.0,11.0,280.9,0.0,57.14,62.96,1.67,50.0
bedminster-2022,Justin Harding,,Bedminster,2022.0,11.0,280.5,1.0,71.43,68.52,1.7,52.94
bedminster-2022,Kevin Na,,Bedminster,2022.0,6.0,270.5,1.0,69.05,57.41,1.69,43.48
bedminster-2022,Laurie Canter,,Bedminster,2022.0,10.0,310.0,0.0,61.91,62.96,1.67,40.0
bedminster-2022,Lee Westwood,,Bedminster,2022.0,11.0,303.0,0.0,88.1,77.78,1.65,50.0
bedminster-2022,Louis Oosthuizen,,Bedminster,2022.0,11.0,293.2,0.0,76.19,66.67,1.59,55.56
bedminster-2022,Martin Kaymer,,Bedminster,2022.0,12.0,294.7,0.0,57.14,62.96,1.59,65.0
bedminster-2022,Matt Jones,,Bedminster,2022.0,12.0,300.7,0.0,54.76,57.41,1.52,56.52
bedminster-2022,Matthew Wolff,,Bedminster,2022.0,10.0,328.2,1.0,59.52,66.67,1.5,83.33
bedminster-2022,Pat Perez,,Bedminster,2022.0,8.0,285.0,0.0,59.52,62.96,1.63,50.0
bedminster-2022,Patrick Reed,,Bedminster,2022.0,12.0,285.9,1.0,61.91,64.82,1.5,68.42
bedminster-2022,Paul Casey,,Bedminster,2022.0,11.0,314.6,0.0,69.05,62.96,1.57,65.0
bedminster-2022,Peter Uihlein,,Bedminster,2022.0,12.0,309.1,0.0,54.76,62.96,1.59,50.0
bedminster-2022,Phachara Khongwatmai,,Bedminster,2022.0,10.0,303.1,1.0,50.0,66.67,1.63,61.11
bedminster-2022,Phil Mickelson,,Bedminster,2022.0,7.0,303.8,0.0,42.86,66.67,1.76,72.22
bedminster-2022,Richard Bland,,Bedminster,2022.0,5.0,287.6,0.0,66.67,72.22,1.8,60.0
bedminster-2022,Ryosuke Kinoshita,,Bedminster,2022.0,7.0,291.4,0.0,61.91,70.37,1.78,50.0
bedminster-2022,Sadom Kaewkanjana,,Bedminster,2022.0,7.0,268.1,0.0,71.43,66.67,1.74,38.89
bedminster-2022,Sam Horsfield,,Bedminster,2022.0,9.0,316.8,0.0,54.76,53.7,1.5,72.0
bedminster-2022,Scott Vincent,,Bedminster,2022.0,4.0,292.6,0.0,54.76,57.41,1.65,47.83
bedminster-2022,Sergio Garcia,,Bedminster,2022.0,11.0,291.2,0.0,66.67,66.67,1.54,66.67
bedminster-2022,Shaun Norris,,Bedminster,2022.0,8.0,307.7,0.0,59.52,61.11,1.63,57.14
bedminster-2022,Talor Gooch,,Bedminster,2022.0,11.0,292.5,0.0,61.91,59.26,1.5,77.27
bedminster-2022,Travis Smyth,,Bedminster,2022.0,9.0,290.7,0.0,61.91,64.82,1.65,57.9
bedminster-2022,Turk Pettit,,Bedminster,2022.0,14.0,298.9,0.0,57.14,64.82,1.56,63.16
bedminster-2022,Wade Ormsby,,Bedminster,2022.0,4.0,281.8,0.0,69.05,59.26,1.74,45.46
bedminster-2022,Yuki Inamori,,Bedminster,2022.0,6.0,265.1,0.0,78.57,59.26,1.72,50.0
bedminster-2023,Abraham Ancer,Fireballs GC,Bedminster,2023.0,12.0,283.8,0.0,78.57,72.22,1.63,53.33
bedminster-2023,Anirban Lahiri,Crushers GC,Bedminster,2023.0,14.0,291.2,0.0,78.57,68.52,1.57,70.59
bedminster-2023,Bernd Wiesberger,Cleeks Golf Club,Bedminster,2023.0,11.0,290.4,0.0,57.14,62.96,1.63,35.0
bedminster-2023,Branden Grace,Southern Guards GC,Bedminster,2023.0,11.0,289.8,1.0,69.05,59.26,1.5,63.64
bedminster-2023,Brendan Steele,HyFlyers GC,Bedminster,2023.0,11.0,301.5,0.0,64.29,75.93,1.72,53.85
bedminster-2023,Brooks Koepka,Smash GC,Bedminster,2023.0,9.0,308.0,0.0,45.24,72.22,1.78,33.33
bedminster-2023,Bryson DeChambeau,Crushers GC,Bedminster,2023.0,10.0,316.1,1.0,54.76,64.82,1.7,52.63
bedminster-2023,Bubba Watson,RangeGoats GC,Bedminster,2023.0,9.0,302.9,1.0,64.29,77.78,1.78,33.33
bedminster-2023,Cameron Smith,Ripper GC,Bedminster,2023.0,18.0,300.0,0.0,52.38,66.67,1.41,72.22
bedminster-2023,Cameron Tringale,HyFlyers GC,Bedminster,2023.0,13.0,300.9,0.0,69.05,66.67,1.65,33.33
bedminster-2023,Carlos Ortiz,Fireballs GC,Bedminster,2023.0,8.0,307.3,0.0,61.91,66.67,1.65,61.11
bedminster-2023,Charl Schwartzel,Southern Guards GC,Bedminster,2023.0,9.0,291.4,0.0,47.62,64.82,1.65,68.42
bedminster-2023,Charles Howell III,Crushers GC,Bedminster,2023.0,11.0,300.4,1.0,66.67,66.67,1.61,44.44
bedminster-2023,Chase Koepka,Smash GC,Bedminster,2023.0,6.0,285.6,0.0,52.38,51.85,1.72,34.62
bedminster-2023,Danny Lee,Korean Golf Club,Bedminster,2023.0,1.0,287.2,0.0,64.29,68.52,1.89,35.29
bedminster-2023,David Puig,Torque GC,Bedminster,2023.0,10.0,310.5,1.0,57.14,57.41,1.52,47.83
bedminster-2023,Dean Burmester,Southern Guards GC,Bedminster,2023.0,13.0,324.2,0.0,59.52,66.67,1.61,61.11
bedminster-2023,Dustin Johnson,,Bedminster,2023.0,11.0,312.7,0.0,71.43,77.78,1.76,33.33
bedminster-2023,Eugenio Chacarra,Fireballs GC,Bedminster,2023.0,9.0,313.1,0.0,69.05,50.0,1.59,55.56
bedminster-2023,Graeme McDowell,Cleeks Golf Club,Bedminster,2023.0,11.0,285.4,0.0,64.29,64.82,1.59,52.63
bedminster-2023,Harold Varner III,RangeGoats GC,Bedminster,2023.0,8.0,294.9,0.0,71.43,66.67,1.65,61.11
bedminster-2023,Henrik Stenson,Majesticks Golf Club,Bedminster,2023.0,7.0,296.0,0.0,66.67,61.11,1.65,47.62
bedminster-2023,Ian Poulter,Majesticks Golf Club,Bedminster,2023.0,9.0,296.4,0.0,61.91,61.11,1.65,61.91
bedminster-2023,James Piot,HyFlyers GC,Bedminster,2023.0,10.0,300.4,0.0,66.67,70.37,1.67,43.75
bedminster-2023,Jason Kokrak,Smash GC,Bedminster,2023.0,8.0,310.1,1.0,71.43,68.52,1.7,52.94
bedminster-2023,Jed Morgan,Ripper GC,Bedminster,2023.0,6.0,302.1,1.0,52.38,72.22,1.74,33.33
bedminster-2023,Joaquin Niemann,Torque GC,Bedminster,2023.0,7.0,303.3,1.0,66.67,70.37,1.69,68.75
bedminster-2023,Kevin Na,Korean Golf Club,Bedminster,2023.0,11.0,286.3,0.0,73.81,70.37,1.7,56.25
bedminster-2023,Laurie Canter,Majesticks Golf Club,Bedminster,2023.0,9.0,299.7,1.0,71.43,62.96,1.67,45.0
bedminster-2023,Lee Westwood,Majesticks Golf Club,Bedminster,2023.0,5.0,288.1,0.0,64.29,48.15,1.7,39.29
bedminster-2023,Louis Oosthuizen,Southern Guards GC,Bedminster,2023.0,11.0,297.8,0.0,69.05,68.52,1.67,41.18
bedminster-2023,Marc Leishman,Ripper GC,Bedminster,2023.0,11.0,299.0,0.0,64.29,72.22,1.67,60.0
bedminster-2023,Martin Kaymer,Cleeks Golf Club,Bedminster,2023.0,5.0,285.6,0.0,38.1,57.41,1.7,47.83
