event_slug,playerName,event_name,year,team,position,R1,R2,R3,total_to_par,scraped_at
bedminster-2022,Paul Casey -,Bedminster 2022,2022,,6,1.0,0.0,-5.0,-4.0,2026-03-04T18:23:40.943661
bedminster-2022,Peter Uihlein -,Bedminster 2022,2022,,25,-1.0,3.0,1.0,3.0,2026-03-04T18:23:40.943902
bedminster-2022,Phachara Khongwatmai -,Bedminster 2022,2022,,15,-5.0,1.0,2.0,-2.0,2026-03-04T18:23:40.943777
bedminster-2022,Phil Mickelson -,Bedminster 2022,2022,,35,4.0,2.0,0.0,6.0,2026-03-04T18:23:40.944032
bedminster-2022,Richard Bland -,Bedminster 2022,2022,,41,1.0,5.0,2.0,8.0,2026-03-04T18:23:40.944106
bedminster-2022,Ryosuke Kinoshita -,Bedminster 2022,2022,,38,0.0,5.0,2.0,7.0,2026-03-04T18:23:40.944068
bedminster-2022,Sadom Kaewkanjana -,Bedminster 2022,2022,,36,5.0,0.0,2.0,7.0,2026-03-04T18:23:40.944044
bedminster-2022,Sam Horsfield -,Bedminster 2022,2022,,16,-1.0,1.0,-1.0,-1.0,2026-03-04T18:23:40.943789
bedminster-2022,Scott Vincent -,Bedminster 2022,2022,,43,-1.0,3.0,7.0,9.0,2026-03-04T18:23:40.944130
bedminster-2022,Sergio Garcia -,Bedminster 2022,2022,,7,-1.0,-1.0,-2.0,-4.0,2026-03-04T18:23:40.943674
bedminster-2022,Shaun Norris -,Bedminster 2022,2022,,23,1.0,3.0,-1.0,3.0,2026-03-04T18:23:40.943878
bedminster-2022,Talor Gooch -,Bedminster 2022,2022,,10,2.0,-7.0,1.0,-4.0,2026-03-04T18:23:40.943715
bedminster-2022,Travis Smyth -,Bedminster 2022,2022,,22,-2.0,2.0,2.0,2.0,2026-03-04T18:23:40.943866
bedminster-2022,Turk Pettit -,Bedminster 2022,2022,,8,0.0,-4.0,0.0,-4.0,2026-03-04T18:23:40.943686
bedminster-2022,Wade Ormsby -,Bedminster 2022,2022,,46,2.0,5.0,4.0,11.0,2026-03-04T18:23:40.944167
